"@code","@name","@level","@unit","id","meta_name","@parentCode"
"380","完成工事高","","百万円","tab","表章項目",""
"100","計","1","","cat01","工事種類1","nan"
"110","土木","2","","cat01","工事種類1","100"
"130","建築住宅","3","","cat01","工事種類1","120"
"140","建築非住宅","3","","cat01","工事種類1","120"
"150","機械","2","","cat01","工事種類1","100"
"100","計","1","","cat02","工事区分2","nan"
"110","新築工事","2","","cat02","工事区分2","100"
"120","維持・修繕工事","2","","cat02","工事区分2","100"
"100","計","1","","cat03","元・下請別完成工事高","nan"
"110","元請","2","","cat03","元・下請別完成工事高","100"
"120","民間","3","","cat03","元・下請別完成工事高","110"
"130","公共","3","","cat03","元・下請別完成工事高","110"
"170","下請","2","","cat03","元・下請別完成工事高","100"
"100","計","1","","cat05","業の許可形態・経営組織","nan"
"110","大臣許可業者","2","","cat05","業の許可形態・経営組織","100"
"140","知事許可業者","2","","cat05","業の許可形態・経営組織","100"
"00000","全国","1","","area","業者所在都道府県・ブロック",""
"01000","北海道","2","","area","業者所在都道府県・ブロック",""
"02000","青森県","2","","area","業者所在都道府県・ブロック",""
"03000","岩手県","2","","area","業者所在都道府県・ブロック",""
"04000","宮城県","2","","area","業者所在都道府県・ブロック",""
"05000","秋田県","2","","area","業者所在都道府県・ブロック",""
"06000","山形県","2","","area","業者所在都道府県・ブロック",""
"07000","福島県","2","","area","業者所在都道府県・ブロック",""
"08000","茨城県","2","","area","業者所在都道府県・ブロック",""
"09000","栃木県","2","","area","業者所在都道府県・ブロック",""
"10000","群馬県","2","","area","業者所在都道府県・ブロック",""
"11000","埼玉県","2","","area","業者所在都道府県・ブロック",""
"12000","千葉県","2","","area","業者所在都道府県・ブロック",""
"13000","東京都","2","","area","業者所在都道府県・ブロック",""
"14000","神奈川県","2","","area","業者所在都道府県・ブロック",""
"15000","新潟県","2","","area","業者所在都道府県・ブロック",""
"16000","富山県","2","","area","業者所在都道府県・ブロック",""
"17000","石川県","2","","area","業者所在都道府県・ブロック",""
"18000","福井県","2","","area","業者所在都道府県・ブロック",""
"19000","山梨県","2","","area","業者所在都道府県・ブロック",""
"20000","長野県","2","","area","業者所在都道府県・ブロック",""
"21000","岐阜県","2","","area","業者所在都道府県・ブロック",""
"22000","静岡県","2","","area","業者所在都道府県・ブロック",""
"23000","愛知県","2","","area","業者所在都道府県・ブロック",""
"24000","三重県","2","","area","業者所在都道府県・ブロック",""
"25000","滋賀県","2","","area","業者所在都道府県・ブロック",""
"26000","京都府","2","","area","業者所在都道府県・ブロック",""
"27000","大阪府","2","","area","業者所在都道府県・ブロック",""
"28000","兵庫県","2","","area","業者所在都道府県・ブロック",""
"29000","奈良県","2","","area","業者所在都道府県・ブロック",""
"30000","和歌山県","2","","area","業者所在都道府県・ブロック",""
"31000","鳥取県","2","","area","業者所在都道府県・ブロック",""
"32000","島根県","2","","area","業者所在都道府県・ブロック",""
"33000","岡山県","2","","area","業者所在都道府県・ブロック",""
"34000","広島県","2","","area","業者所在都道府県・ブロック",""
"35000","山口県","2","","area","業者所在都道府県・ブロック",""
"36000","徳島県","2","","area","業者所在都道府県・ブロック",""
"37000","香川県","2","","area","業者所在都道府県・ブロック",""
"38000","愛媛県","2","","area","業者所在都道府県・ブロック",""
"39000","高知県","2","","area","業者所在都道府県・ブロック",""
"40000","福岡県","2","","area","業者所在都道府県・ブロック",""
"41000","佐賀県","2","","area","業者所在都道府県・ブロック",""
"42000","長崎県","2","","area","業者所在都道府県・ブロック",""
"43000","熊本県","2","","area","業者所在都道府県・ブロック",""
"44000","大分県","2","","area","業者所在都道府県・ブロック",""
"45000","宮崎県","2","","area","業者所在都道府県・ブロック",""
"46000","鹿児島県","2","","area","業者所在都道府県・ブロック",""
"47000","沖縄県","2","","area","業者所在都道府県・ブロック",""
"2022100000","2022年度","1","","time","年度次",""
"2021100000","2021年度","1","","time","年度次",""
"2020100000","2020年度","1","","time","年度次",""
